1203,0.017939746,0.18326598,0.19043209,0.13095935,0.10572169,0.29507166,-0.08833816,0.033892423,-0.038780965,-0.06916563
100,-0.16099755,0.19733426,-0.084229216,-0.38050467,0.4219649,0.079338506,-0.06615277,-0.084696904,-0.2106599,0.27851605
340,0.477628,-0.088675775,0.08311853,-0.16904779,0.036356177,0.27384737,-0.10452761,-0.23630176,-0.42091253,0.32641652
1450,-0.009188599,0.05626172,0.06496608,0.004150593,-0.0069659757,0.05517137,-0.004701379,0.027818078,-0.0180728,-0.015583265
1451,-0.0031654502,0.13749485,0.1574653,0.13440505,0.10842584,0.26520374,-0.049637455,0.0664357,-0.093969494,-0.029077055
1310,-0.0041430504,0.0066340663,0.0054938267,0.0031212547,0.003708188,0.0057119634,-0.0021240844,0.005824441,7.915239E-4,-6.4952474E-4
1674,-0.0133702755,0.020815464,0.019229941,0.022313926,0.02530091,0.026969668,-0.011758675,9.040491E-4,0.0055483915,0.0074637574
1309,-0.002081772,0.0033334412,0.002760501,0.0015683472,0.0018632654,0.0028701092,-0.0010672958,0.0029266262,3.9771962E-4,-3.2636884E-4
1420,0.020099184,0.0049463743,0.010678539,0.0037671828,-0.0076755458,0.027694006,-0.00677812,-0.020489268,-0.028686915,-0.0041366536
321,0.2682577,0.025675183,0.17171918,-0.15711315,0.094617814,0.2115031,-0.3593374,-0.05934191,-0.24167772,0.2848218
1659,0.008421924,0.008264497,0.004878336,0.007747552,0.0015760794,0.014812869,-0.0053527793,-0.010355765,-0.0031762682,-0.0017322843
319,0.35985363,0.0094413,0.14283468,-0.13505955,0.27794328,0.054296546,-0.31551066,-0.16678774,-0.13365917,0.38538015
430,-0.0027601821,0.123657204,0.15407479,0.03512646,0.33119515,0.39691144,0.10415267,-0.14773464,-0.04485177,-0.04170578
1660,0.01369141,0.013435483,0.007930647,0.012595092,0.0025622111,0.024081083,-0.008701942,-0.01683523,-0.005163617,-0.0028161516
1526,0.029126437,0.020810591,0.010539789,0.0070487517,0.03515614,0.0139088,0.015256391,0.0096413465,-0.037559133,-0.023495965
306,0.28225997,-0.114971004,0.22805269,-0.06633102,0.20399582,0.10878532,-0.30668285,-0.10987125,0.027791312,0.42440397
303,0.3792636,-0.070125476,0.14475688,-0.01518512,0.11706405,0.23697782,-0.27406365,-0.17053322,-0.19740391,0.4024822
301,0.2921689,-0.08973032,0.1930299,-0.3012066,0.019577896,0.18705615,-0.3195148,-0.19100271,-0.18843381,0.3390379
302,0.44513714,-0.10548566,0.025882076,-0.20706005,0.20108871,0.23502444,-0.12508182,-0.13760048,-0.48498783,0.3568214
661,0.03760267,0.17634127,0.06498608,0.11366283,0.14262402,0.44808397,-0.04255244,0.22761254,-0.037173014,0.0785219
1515,0.018883213,0.033490326,0.005399384,0.025786491,0.022837855,0.030099249,-0.023513975,-0.0026087284,-0.0128635885,-0.03309011
657,0.10736718,0.087953225,-0.09297451,2.0994956E-4,0.24613217,0.43322292,0.12042775,0.037425335,-0.14319023,0.075153254
656,0.096386604,0.09581897,-0.093061924,0.22033857,0.3579047,0.23453386,-0.055177562,0.0046649594,-0.08060001,0.025714487
530,0.029126348,0.17445824,3.3231688E-4,0.11132278,0.26665193,0.4027099,0.052035622,0.087811895,-0.10105853,-0.031476595
1507,0.015734512,0.0036039017,0.016549366,0.007984681,0.0057901056,0.024999034,-0.003481342,-0.056904364,0.0074908715,0.00812699
525,0.06851222,0.2097704,0.081291474,0.14702226,0.34088263,0.34099266,-1.3695254E-4,0.08221551,-0.19821148,-0.045092504
524,0.0060343565,0.087487675,0.19151258,0.068353675,0.3180463,0.31953835,0.07883364,0.028364131,-0.09556779,-0.014996374
646,0.07150662,0.12679745,-0.0433843,0.14582898,0.2136103,0.2951954,-0.020761859,0.2504499,-0.1765844,-0.15574516
641,0.061643116,0.13906267,-0.028582633,0.20339783,0.21234652,0.32384375,0.00758407,0.10210361,-0.15975736,-0.01678153
519,-0.0062411535,0.18952669,0.09405979,0.12004013,0.2255073,0.44456008,0.028656768,0.117154196,-0.1141594,-0.009174247
517,0.1978486,0.2623469,0.19463916,0.027847061,0.32803518,0.26162338,0.06388947,-0.10089563,-0.031995505,0.14578909
514,0.07721844,0.1835981,0.080064975,-0.058263127,0.4039195,0.3093853,0.1460326,-0.0612871,-0.028770948,0.24484569
515,-0.21760747,0.09229299,-0.027118916,-0.07682258,0.48509678,0.24907288,-0.14768589,-0.09519314,-0.19982511,0.123252444
516,0.13679382,0.18597803,0.22445112,0.034891274,0.22537833,0.34382603,0.048452202,-0.14532855,-0.042831574,0.064390935
513,0.13168828,0.14739892,0.039288603,0.1585939,0.39129373,0.30825037,0.056923807,-0.040500898,-0.10087766,0.13884915
1298,0.020557795,0.1232743,0.08860939,0.102659196,0.061499868,0.1942349,-0.01668428,0.00769231,-0.12031968,-0.05271287
507,0.027188439,0.21987903,0.0012141013,0.03601681,0.22968581,0.31961396,-0.043588504,0.07375839,0.091621086,0.116522655
505,0.06680649,0.2268574,0.060311157,0.10117821,0.15426806,0.38176325,-0.06365232,0.08190627,-0.026910013,-0.010472774
745,0.08624638,0.098760925,0.10398818,0.11031909,0.26613638,0.14204514,-0.026305752,-0.05422781,-0.085330516,-0.10352668
502,0.060068082,0.18674442,0.20075795,0.045670643,0.22614188,0.36290485,0.07042057,-0.08281655,-0.1599696,-0.17345455
740,-0.08616575,0.2246652,0.14100446,-0.07549857,0.2577812,-0.14539047,-0.44945714,-0.08657035,0.33066502,0.085563116
181,-0.27032402,0.042003613,-0.054006726,-0.44070753,0.32130265,0.19378604,-0.048102435,-0.1398193,-0.15273885,0.17254339
617,0.013053708,0.1868774,0.13478383,0.13085583,0.11542882,0.24792834,-0.087302186,0.08921329,-0.08664714,-0.045386277
